,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_hidden_layer_sizes,param_learning_rate_init,param_momentum,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
37,18.538251320521038,0.19422131376134788,0.29914697011311847,0.009011008942325226,tanh,"(475,)",0.1,0.5,"{'activation': 'tanh', 'hidden_layer_sizes': (475,), 'learning_rate_init': 0.1, 'momentum': 0.5}",0.903436467951664,0.9069246952537712,0.9084120885418335,0.906257750582423,0.0020853155573053624,31
38,18.793636322021484,0.2676147113050822,0.2993939717610677,0.00285794278632988,tanh,"(475,)",0.1,1.0,"{'activation': 'tanh', 'hidden_layer_sizes': (475,), 'learning_rate_init': 0.1, 'momentum': 1.0}",0.903436467951664,0.9069246952537712,0.9084120885418335,0.906257750582423,0.0020853155573053624,31
39,16.30234471956889,0.048960852414779675,0.2770399252573649,0.003704768547637592,tanh,"(475,)",0.5,0.1,"{'activation': 'tanh', 'hidden_layer_sizes': (475,), 'learning_rate_init': 0.5, 'momentum': 0.1}",0.8933099485692816,0.9020619085877479,0.9000825660484695,0.8984848077351663,0.003747339034746775,40
40,16.367119391759235,0.07908112724990082,0.2751193841298421,0.008070529495035587,tanh,"(475,)",0.5,0.5,"{'activation': 'tanh', 'hidden_layer_sizes': (475,), 'learning_rate_init': 0.5, 'momentum': 0.5}",0.8933099485692816,0.9020619085877479,0.9000825660484695,0.8984848077351663,0.003747339034746775,40
41,16.316943009694416,0.06112746510772062,0.26954229672749835,0.002875893414508703,tanh,"(475,)",0.5,1.0,"{'activation': 'tanh', 'hidden_layer_sizes': (475,), 'learning_rate_init': 0.5, 'momentum': 1.0}",0.8933099485692816,0.9020619085877479,0.9000825660484695,0.8984848077351663,0.003747339034746775,40
42,16.729902744293213,0.5465038198721007,0.2728273073832194,0.0017216202607015399,tanh,"(475,)",1.0,0.1,"{'activation': 'tanh', 'hidden_layer_sizes': (475,), 'learning_rate_init': 1.0, 'momentum': 0.1}",0.8890408489216708,0.9018851653085603,0.9012736006373566,0.8973998716225292,0.0059159923496607284,43
43,16.80561939875285,0.5584310242010506,0.26975393295288086,0.005539502584753684,tanh,"(475,)",1.0,0.5,"{'activation': 'tanh', 'hidden_layer_sizes': (475,), 'learning_rate_init': 1.0, 'momentum': 0.5}",0.8890408489216708,0.9018851653085603,0.9012736006373566,0.8973998716225292,0.0059159923496607284,43
44,16.776389678319294,0.6242987403619483,0.2831573486328125,0.0036014272200593934,tanh,"(475,)",1.0,1.0,"{'activation': 'tanh', 'hidden_layer_sizes': (475,), 'learning_rate_init': 1.0, 'momentum': 1.0}",0.8890408489216708,0.9018851653085603,0.9012736006373566,0.8973998716225292,0.0059159923496607284,43
45,38.27518939971924,0.06538158985786113,0.4676407178243001,0.0038388100933869824,tanh,"(1000,)",0.1,0.1,"{'activation': 'tanh', 'hidden_layer_sizes': (1000,), 'learning_rate_init': 0.1, 'momentum': 0.1}",0.9034241731093631,0.916262235464935,0.910160135960882,0.9099488481783933,0.005243246014741892,28
46,38.32145222028097,0.24718966012971738,0.46366429328918457,0.008605814299927985,tanh,"(1000,)",0.1,0.5,"{'activation': 'tanh', 'hidden_layer_sizes': (1000,), 'learning_rate_init': 0.1, 'momentum': 0.5}",0.9034241731093631,0.916262235464935,0.910160135960882,0.9099488481783933,0.005243246014741892,28
47,38.30875070889791,0.20797803791091504,0.45550068219502765,0.0038188936593290396,tanh,"(1000,)",0.1,1.0,"{'activation': 'tanh', 'hidden_layer_sizes': (1000,), 'learning_rate_init': 0.1, 'momentum': 1.0}",0.9034241731093631,0.916262235464935,0.910160135960882,0.9099488481783933,0.005243246014741892,28
48,34.23444724082947,0.2692623583937982,0.41066431999206543,0.0014227727341120252,tanh,"(1000,)",0.5,0.1,"{'activation': 'tanh', 'hidden_layer_sizes': (1000,), 'learning_rate_init': 0.5, 'momentum': 0.1}",0.8973692505577179,0.9032333582114853,0.9044850662543312,0.9016958916745114,0.0031017802169375766,37
49,34.13411601384481,0.02180008777571926,0.4095526536305745,0.004356909871847665,tanh,"(1000,)",0.5,0.5,"{'activation': 'tanh', 'hidden_layer_sizes': (1000,), 'learning_rate_init': 0.5, 'momentum': 0.5}",0.8973692505577179,0.9032333582114853,0.9044850662543312,0.9016958916745114,0.0031017802169375766,37
50,34.26658765474955,0.14678581764777993,0.4059205849965413,0.0005975603058358782,tanh,"(1000,)",0.5,1.0,"{'activation': 'tanh', 'hidden_layer_sizes': (1000,), 'learning_rate_init': 0.5, 'momentum': 1.0}",0.8973692505577179,0.9032333582114853,0.9044850662543312,0.9016958916745114,0.0031017802169375766,37
51,559.9578297138214,0.6325815780451133,0.4035027027130127,0.00704790081529942,tanh,"(1000,)",1.0,0.1,"{'activation': 'tanh', 'hidden_layer_sizes': (1000,), 'learning_rate_init': 1.0, 'momentum': 0.1}",0.905599451254446,0.9039087022206849,0.902431082561054,0.9039797453453949,0.0012944562277891155,34
52,559.1937203407288,1.2403432245637707,0.4030163288116455,0.0023594593307434794,tanh,"(1000,)",1.0,0.5,"{'activation': 'tanh', 'hidden_layer_sizes': (1000,), 'learning_rate_init': 1.0, 'momentum': 0.5}",0.905599451254446,0.9039087022206849,0.902431082561054,0.9039797453453949,0.0012944562277891155,34
53,562.483458439509,4.123371538357428,0.40218106905619305,0.00554740113990387,tanh,"(1000,)",1.0,1.0,"{'activation': 'tanh', 'hidden_layer_sizes': (1000,), 'learning_rate_init': 1.0, 'momentum': 1.0}",0.905599451254446,0.9039087022206849,0.902431082561054,0.9039797453453949,0.0012944562277891155,34
